瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
571,拳己,2019-08-21 00:00,26.6,98.3,.9,0,,,63.3
571,拳己,2019-08-21 01:00,25.7,132.7,.8,0,,,66.1
571,拳己,2019-08-21 02:00,25.3,105.6,1,0,,,67.2
571,拳己,2019-08-21 03:00,24.6,126.3,1,0,,,66.8
571,拳己,2019-08-21 04:00,24.4,116.4,1.1,0,,,63.1
571,拳己,2019-08-21 05:00,24.2,111.8,1.4,0,,,62.7
571,拳己,2019-08-21 06:00,24.1,100.6,1.2,0,,,63.3
571,拳己,2019-08-21 07:00,24.6,150.3,1.6,0,,,63.3
571,拳己,2019-08-21 08:00,25.2,129.8,1.8,0,,,63.9
571,拳己,2019-08-21 09:00,26.4,137.4,1.7,0,,,62.6
571,拳己,2019-08-21 10:00,28.6,140,1.3,0,,,58.3
571,拳己,2019-08-21 11:00,28.8,170.2,1.9,0,,,62.7
571,拳己,2019-08-21 12:00,30.2,192.9,1.4,0,,,57.3
571,拳己,2019-08-21 13:00,30.7,237.8,.9,0,,,57.6
571,拳己,2019-08-21 14:00,29.5,287.9,1,0,,,58.9
571,拳己,2019-08-21 15:00,29.6,291.9,1.2,0,,,59.7
571,拳己,2019-08-21 16:00,30,290.5,2.2,0,,,57.7
571,拳己,2019-08-21 17:00,29.6,347.7,.9,0,,,56.4
571,拳己,2019-08-21 18:00,28.6,279.6,1.2,0,,,60.4
571,拳己,2019-08-21 19:00,27.3,334.5,1.2,0,,,66.7
571,拳己,2019-08-21 20:00,26.6,330.7,1.3,0,,,71.1
571,拳己,2019-08-21 21:00,26,0,.4,0,,,73.7
571,拳己,2019-08-21 22:00,26.3,308.4,.7,0,,,77.6
571,拳己,2019-08-21 23:00,26.1,0,.3,0,,,76.4
571,拳己,2019-08-22 00:00,26.1,0,.4,0,,,77
571,拳己,2019-08-22 01:00,25.1,0,.2,0,,,81
571,拳己,2019-08-22 02:00,25.2,0,.2,0,,,80.1
571,拳己,2019-08-22 03:00,24.7,0,.2,0,,,83.2
571,拳己,2019-08-22 04:00,24.8,0,.3,0,,,85.1
571,拳己,2019-08-22 05:00,24.6,0,.1,0,,,86.3
571,拳己,2019-08-22 06:00,24.5,0,.3,0,,,86.9
571,拳己,2019-08-22 07:00,25,0,.3,0,,,85.6
571,拳己,2019-08-22 08:00,25,312,.6,0,,,83.7
571,拳己,2019-08-22 09:00,26.4,0,.4,0,,,73.6
571,拳己,2019-08-22 10:00,27.9,0,.4,0,,,65.7
571,拳己,2019-08-22 11:00,28.9,215.1,1.1,0,,,57.9
571,拳己,2019-08-22 12:00,28.6,287.2,1.9,0,,,57.2
571,拳己,2019-08-22 13:00,29.5,276.9,3.1,0,,,53.3
571,拳己,2019-08-22 14:00,29.5,287.3,2.8,0,,,54.1
571,拳己,2019-08-22 15:00,29.1,278.9,2.5,0,,,56
571,拳己,2019-08-22 16:00,29.4,284.1,2.7,0,,,46.5
571,拳己,2019-08-22 17:00,29,284.9,2.3,0,,,48
571,拳己,2019-08-22 18:00,27.5,358.4,1.1,0,,,54.5
571,拳己,2019-08-22 19:00,25.4,263.6,1.3,0,,,65.5
571,拳己,2019-08-22 20:00,24.5,243.1,1.2,0,,,73.4
571,拳己,2019-08-22 21:00,24.1,223.1,1.7,0,,,79.6
571,拳己,2019-08-22 22:00,24.2,217.9,1.4,0,,,83.9
571,拳己,2019-08-22 23:00,24.2,212.1,1.8,0,,,83.8
571,拳己,2019-08-23 00:00,24.2,202.6,1.3,0,,,79.8
571,拳己,2019-08-23 01:00,24,206.4,1.4,0,,,81.5
571,拳己,2019-08-23 02:00,24,209.1,1.1,0,,,80.8
571,拳己,2019-08-23 03:00,23.4,193.4,1.2,0,,,84.6
571,拳己,2019-08-23 04:00,23.1,187.2,1,0,,,86.2
571,拳己,2019-08-23 05:00,23,206.2,.5,0,,,86.4
571,拳己,2019-08-23 06:00,23.6,264.2,1,0,,,79
571,拳己,2019-08-23 07:00,23.4,0,.3,0,,,75.5
571,拳己,2019-08-23 08:00,24.6,303.8,.7,0,,,68.5
571,拳己,2019-08-23 09:00,26.6,289.6,1.1,0,,,57
571,拳己,2019-08-23 10:00,28.1,327.5,1.1,0,,,51.6
571,拳己,2019-08-23 11:00,27.1,284,1.5,0,,,58.5
571,拳己,2019-08-23 12:00,27.8,249.3,2.3,0,,,53.4
571,拳己,2019-08-23 13:00,28.9,259.9,2.2,0,,,50.3
571,拳己,2019-08-23 14:00,29,294.7,2.5,0,,,37
571,拳己,2019-08-23 15:00,29.4,282.5,2,0,,,37.6
571,拳己,2019-08-23 16:00,29.2,264.1,2.8,0,,,37.3
571,拳己,2019-08-23 17:00,28.1,271,3.7,0,,,45.7
571,拳己,2019-08-23 18:00,27,254.7,2.6,0,,,55.2
571,拳己,2019-08-23 19:00,25.5,276.5,2.1,0,,,60.5
571,拳己,2019-08-23 20:00,24.5,272.2,1.2,0,,,64.3
571,拳己,2019-08-23 21:00,23.5,195.9,.9,0,,,72
571,拳己,2019-08-23 22:00,23.6,255.5,1.6,0,,,76.2
571,拳己,2019-08-23 23:00,23.4,256.1,1.6,0,,,75.6
571,拳己,2019-08-24 00:00,22.1,199.8,.5,0,,,80
571,拳己,2019-08-24 01:00,22.9,252.5,1.8,0,,,75.5
571,拳己,2019-08-24 02:00,23,248.9,1,0,,,68.2
571,拳己,2019-08-24 03:00,21.7,0,.1,0,,,77.1
571,拳己,2019-08-24 04:00,22.1,266.4,.8,0,,,71.3
571,拳己,2019-08-24 05:00,22,0,.3,0,,,69.1
571,拳己,2019-08-24 06:00,21.8,266.6,.6,0,,,71.1
571,拳己,2019-08-24 07:00,21.6,0,.3,0,,,74.3
571,拳己,2019-08-24 08:00,22.3,259.2,.5,0,,,73
571,拳己,2019-08-24 09:00,22.8,0,.2,0,,,74.9
571,拳己,2019-08-24 10:00,23.7,152,.8,0,,,68.7
571,拳己,2019-08-24 11:00,24.8,191.5,.7,0,,,73.1
571,拳己,2019-08-24 12:00,25.7,208,1.9,0,,,73
571,拳己,2019-08-24 13:00,26.2,205.2,1.8,0,,,68.4
571,拳己,2019-08-24 14:00,25.7,215.4,3.3,0,,,67.9
571,拳己,2019-08-24 15:00,25.6,269.2,2.5,0,,,64
571,拳己,2019-08-24 16:00,25.3,270.3,2.6,0,,,68.2
571,拳己,2019-08-24 17:00,26.2,281.4,2.2,0,,,58.7
571,拳己,2019-08-24 18:00,26.3,264.7,2,0,,,56.5
571,拳己,2019-08-24 19:00,24.8,283.4,1.6,0,,,57.5
571,拳己,2019-08-24 20:00,22.4,288.1,.6,0,,,73.1
571,拳己,2019-08-24 21:00,22.2,271.5,.7,0,,,75.9
571,拳己,2019-08-24 22:00,21,0,.2,0,,,81.8
571,拳己,2019-08-24 23:00,20.4,0,.1,0,,,85.7
571,拳己,2019-08-25 00:00,20,0,0,0,,,86.9
571,拳己,2019-08-25 01:00,19.8,0,.2,0,,,88
571,拳己,2019-08-25 02:00,20,269.5,.7,0,,,88.8
571,拳己,2019-08-25 03:00,20,277.8,.5,0,,,88.6
571,拳己,2019-08-25 04:00,19.9,243.7,1,0,,,89.7
571,拳己,2019-08-25 05:00,19.7,248.4,.6,0,,,90.2
571,拳己,2019-08-25 06:00,19.3,0,.1,0,,,92.3
571,拳己,2019-08-25 07:00,20.4,0,.3,0,,,94.2
571,拳己,2019-08-25 08:00,22.5,169.5,1,0,,,82.1
571,拳己,2019-08-25 09:00,23.7,182.6,1.1,0,,,78
571,拳己,2019-08-25 10:00,26.5,176.7,1.9,0,,,64.9
571,拳己,2019-08-25 11:00,27,155.4,.9,0,,,58.7
571,拳己,2019-08-25 12:00,27.4,209.2,1.9,0,,,56.6
571,拳己,2019-08-25 13:00,28.4,233.5,3.1,0,,,49.5
571,拳己,2019-08-25 14:00,28.7,241.9,2.1,0,,,48.3
571,拳己,2019-08-25 15:00,28.4,254.9,2.6,0,,,46.1
571,拳己,2019-08-25 16:00,29,238.7,1.8,0,,,37.5
571,拳己,2019-08-25 17:00,27.6,322.4,1.6,0,,,50.3
571,拳己,2019-08-25 18:00,26.9,295.2,1.5,0,,,53.6
571,拳己,2019-08-25 19:00,24.8,0,.3,0,,,64.2
571,拳己,2019-08-25 20:00,23.9,257.5,1.3,0,,,71.1
571,拳己,2019-08-25 21:00,23.5,237.2,1.1,0,,,73.3
571,拳己,2019-08-25 22:00,23.6,262.9,1.4,0,,,74.3
571,拳己,2019-08-25 23:00,22.2,215,.6,0,,,78.8
571,拳己,2019-08-26 00:00,21.2,181.2,.5,0,,,84
571,拳己,2019-08-26 01:00,21.2,271.5,.8,0,,,85.4
571,拳己,2019-08-26 02:00,20.8,0,.1,0,,,87.7
571,拳己,2019-08-26 03:00,20.6,0,0,0,,,90
571,拳己,2019-08-26 04:00,20.5,286.7,.5,0,,,93.3
571,拳己,2019-08-26 05:00,20.4,299.9,.6,0,,,93.6
571,拳己,2019-08-26 06:00,20.4,273.5,.9,0,,,91.5
571,拳己,2019-08-26 07:00,20.8,238.3,.6,0,,,91.6
571,拳己,2019-08-26 08:00,22.7,168.1,1.8,0,,,82.2
571,拳己,2019-08-26 09:00,24.8,161.7,2.1,0,,,73.1
571,拳己,2019-08-26 10:00,25.9,155.6,1.3,0,,,69.5
571,拳己,2019-08-26 11:00,26.9,196.1,.7,0,,,64.3
571,拳己,2019-08-26 12:00,29,147.4,1.9,0,,,54.1
571,拳己,2019-08-26 13:00,29.6,106.1,1.2,0,,,52.1
571,拳己,2019-08-26 14:00,31.5,82,1.6,0,,,42.1
571,拳己,2019-08-26 15:00,31.6,176.2,1.2,0,,,42.4
571,拳己,2019-08-26 16:00,31.4,189.1,1.5,0,,,42.9
571,拳己,2019-08-26 17:00,30.3,140,1.1,0,,,43.3
571,拳己,2019-08-26 18:00,28.1,327.6,1.2,0,,,62.7
571,拳己,2019-08-26 19:00,26.9,2.5,1,0,,,66.3
571,拳己,2019-08-26 20:00,26.6,337.9,1,0,,,66.6
571,拳己,2019-08-26 21:00,26,290.2,.8,0,,,71.7
571,拳己,2019-08-26 22:00,26,310,1.3,0,,,72.7
571,拳己,2019-08-26 23:00,25.6,0,.3,0,,,76.5
571,拳己,2019-08-27 00:00,25.4,289.8,1.5,0,,,78.9
571,拳己,2019-08-27 01:00,24.9,321.7,1.1,0,,,83.5
571,拳己,2019-08-27 02:00,23.6,335.2,.9,1,,,82.4
571,拳己,2019-08-27 03:00,22.9,10,.5,.5,,,84.1
571,拳己,2019-08-27 04:00,22.8,327.7,1.4,0,,,82.3
571,拳己,2019-08-27 05:00,21.2,3.2,.7,1.5,,,84.6
571,拳己,2019-08-27 06:00,21,330.6,.5,.5,,,89.1
571,拳己,2019-08-27 07:00,21.1,75.8,.7,.5,,,91
571,拳己,2019-08-27 08:00,22,106,.8,0,,,87.7
571,拳己,2019-08-27 09:00,22.7,127.5,1.6,0,,,86.5
571,拳己,2019-08-27 10:00,24.9,133.2,2.1,0,,,73.8
571,拳己,2019-08-27 11:00,25.9,117.2,1.4,0,,,68.4
571,拳己,2019-08-27 12:00,26.7,148.8,2.7,0,,,66.4
571,拳己,2019-08-27 13:00,27.6,96.3,1.5,0,,,60.1
571,拳己,2019-08-27 14:00,27.6,109.4,1.5,0,,,61.2
571,拳己,2019-08-27 15:00,27.7,70.4,1.4,0,,,58
571,拳己,2019-08-27 16:00,28.5,323.1,1.2,0,,,54
571,拳己,2019-08-27 17:00,28.7,64.2,.7,0,,,53.5
571,拳己,2019-08-27 18:00,26.2,275.9,2.3,0,,,69.1
571,拳己,2019-08-27 19:00,25.1,274,.8,0,,,73.9
571,拳己,2019-08-27 20:00,24.3,219.9,1.1,0,,,76.7
571,拳己,2019-08-27 21:00,24.2,279.2,.8,0,,,76
571,拳己,2019-08-27 22:00,23.8,276.2,.5,0,,,78.4
571,拳己,2019-08-27 23:00,23.1,0,0,0,,,83.9
571,拳己,2019-08-28 00:00,23.1,164.2,.5,0,,,84.9
571,拳己,2019-08-28 01:00,23.6,226.9,.6,0,,,81.8
571,拳己,2019-08-28 02:00,23.9,267.5,1,0,,,79.8
571,拳己,2019-08-28 03:00,23.3,0,.1,0,,,82.7
571,拳己,2019-08-28 04:00,22.7,0,.1,0,,,88.2
571,拳己,2019-08-28 05:00,22.7,0,0,0,,,89.4
571,拳己,2019-08-28 06:00,22.6,183.6,.6,0,,,89.3
571,拳己,2019-08-28 07:00,22.9,211.7,.9,0,,,90
571,拳己,2019-08-28 08:00,24.4,205.6,.5,0,,,87.5
571,拳己,2019-08-28 09:00,25.1,206.5,1.9,0,,,80.4
571,拳己,2019-08-28 10:00,26.3,221.2,1.8,0,,,73.9
571,拳己,2019-08-28 11:00,26.7,236.7,2.6,0,,,66.1
571,拳己,2019-08-28 12:00,28,232.7,2.9,0,,,56.5
571,拳己,2019-08-28 13:00,28.5,250.1,2.5,0,,,55.2
571,拳己,2019-08-28 14:00,28.9,256.5,2.5,0,,,49.9
571,拳己,2019-08-28 15:00,29.1,275.8,2.8,0,,,46.7
571,拳己,2019-08-28 16:00,28.3,249.2,2.8,0,,,53.2
571,拳己,2019-08-28 17:00,27.9,256.1,2.4,0,,,57
571,拳己,2019-08-28 18:00,26.9,251,2.5,0,,,59.7
571,拳己,2019-08-28 19:00,25.4,300.2,1,0,,,70.1
571,拳己,2019-08-28 20:00,24.8,220.3,.8,0,,,74.6
571,拳己,2019-08-28 21:00,24,200.5,1.7,0,,,80.6
571,拳己,2019-08-28 22:00,23.5,201.5,1.7,0,,,83.7
571,拳己,2019-08-28 23:00,22.7,0,.3,0,,,86.3
571,拳己,2019-08-29 00:00,22.9,204.5,.5,0,,,88.4
571,拳己,2019-08-29 01:00,22.9,0,.1,0,,,86.3
571,拳己,2019-08-29 02:00,23,182.1,.8,0,,,87.7
571,拳己,2019-08-29 03:00,22.9,181,.6,0,,,88.2
571,拳己,2019-08-29 04:00,22.9,0,.4,0,,,89.2
571,拳己,2019-08-29 05:00,22.6,172.7,.6,0,,,89.6
571,拳己,2019-08-29 06:00,22.4,165.3,1.1,0,,,90.2
571,拳己,2019-08-29 07:00,22.7,146.8,2.5,0,,,90.4
571,拳己,2019-08-29 08:00,23.4,151.5,1.7,0,,,85.7
571,拳己,2019-08-29 09:00,24.7,169.7,2.6,0,,,83.4
571,拳己,2019-08-29 10:00,25.6,200.9,3.1,0,,,78.7
571,拳己,2019-08-29 11:00,27.5,188.9,4.2,0,,,68.9
571,拳己,2019-08-29 12:00,26.5,208.5,3.6,0,,,67.7
571,拳己,2019-08-29 13:00,24.1,193.2,1.9,5,,,71.1
571,拳己,2019-08-29 14:00,24.9,166.8,2.9,0,,,61.9
571,拳己,2019-08-29 15:00,26.3,182.8,2.8,0,,,62.1
571,拳己,2019-08-29 16:00,26,195.3,2.8,0,,,64.2
571,拳己,2019-08-29 17:00,25.4,170.8,3.1,0,,,66.1
571,拳己,2019-08-29 18:00,24.7,170.7,2,0,,,68.3
571,拳己,2019-08-29 19:00,23.4,206.5,2,0,,,76.3
571,拳己,2019-08-29 20:00,22.5,223.3,1.8,.5,,,80
571,拳己,2019-08-29 21:00,21.3,0,0,0,,,86.7
571,拳己,2019-08-29 22:00,22,254,1.4,0,,,80.5
571,拳己,2019-08-29 23:00,21.8,187.1,.5,0,,,75.4
571,拳己,2019-08-30 00:00,22,271.6,1.4,0,,,70.1
571,拳己,2019-08-30 01:00,19.9,0,.4,0,,,82
571,拳己,2019-08-30 02:00,19.6,195.2,.6,0,,,81.3
571,拳己,2019-08-30 03:00,18.8,0,.3,0,,,87.1
571,拳己,2019-08-30 04:00,18.9,0,.1,0,,,89.7
571,拳己,2019-08-30 05:00,19.1,280.1,.6,0,,,92.4
571,拳己,2019-08-30 06:00,19.1,259.4,.8,0,,,95.2
571,拳己,2019-08-30 07:00,19.9,241.6,1,0,,,95.4
571,拳己,2019-08-30 08:00,22.8,169.5,.9,0,,,84.2
571,拳己,2019-08-30 09:00,24.7,337.8,1.4,0,,,57.6
571,拳己,2019-08-30 10:00,24.3,303.9,1.9,0,,,58
571,拳己,2019-08-30 11:00,25.2,292.1,2.7,0,,,52.1
571,拳己,2019-08-30 12:00,25.8,302.9,2.2,0,,,51.7
571,拳己,2019-08-30 13:00,25.8,288.8,2.3,0,,,47
571,拳己,2019-08-30 14:00,24.7,273.9,2.5,0,,,51.6
571,拳己,2019-08-30 15:00,24,230.4,2.4,0,,,61.5
571,拳己,2019-08-30 16:00,25.3,257.8,3.1,0,,,56.4
571,拳己,2019-08-30 17:00,24.9,241.3,2.7,0,,,57.3
571,拳己,2019-08-30 18:00,24.3,221.7,2.2,0,,,61.7
571,拳己,2019-08-30 19:00,23.1,275.8,1.9,0,,,69.5
571,拳己,2019-08-30 20:00,22.4,230,.8,0,,,74.3
571,拳己,2019-08-30 21:00,22.3,284.1,1.2,0,,,69.9
571,拳己,2019-08-30 22:00,21.9,253.1,1.1,0,,,71.4
571,拳己,2019-08-30 23:00,21.8,268,2.1,0,,,68.6
571,拳己,2019-08-31 00:00,21.4,260,1.5,0,,,69.7
571,拳己,2019-08-31 01:00,21,247.9,1.5,0,,,71.9
571,拳己,2019-08-31 02:00,20.7,331.6,.8,0,,,71
571,拳己,2019-08-31 03:00,19.1,0,.4,0,,,78.4
571,拳己,2019-08-31 04:00,18.6,0,.3,0,,,81.8
571,拳己,2019-08-31 05:00,18.1,0,.4,0,,,82.7
571,拳己,2019-08-31 06:00,17.5,0,.1,0,,,87.1
571,拳己,2019-08-31 07:00,19.1,0,0,0,,,87.8
571,拳己,2019-08-31 08:00,20.4,221,.8,0,,,79.1
571,拳己,2019-08-31 09:00,23.8,190.6,1.2,0,,,69.2
571,拳己,2019-08-31 10:00,24.6,191.9,1.3,0,,,67
571,拳己,2019-08-31 11:00,25,263.3,1.9,0,,,63.7
571,拳己,2019-08-31 12:00,26.5,256.7,1.7,0,,,61.8
571,拳己,2019-08-31 13:00,26.1,259,2.8,0,,,59.1
571,拳己,2019-08-31 14:00,26.5,277.4,3,0,,,58.7
571,拳己,2019-08-31 15:00,26.9,236.7,3.1,0,,,52.7
571,拳己,2019-08-31 16:00,26.8,263.7,3,0,,,51.4
571,拳己,2019-08-31 17:00,26.2,262.1,2.3,0,,,52.3
571,拳己,2019-08-31 18:00,25.6,273.1,1.7,0,,,58.2
571,拳己,2019-08-31 19:00,23.6,276.1,1.9,0,,,64.6
571,拳己,2019-08-31 20:00,22.3,0,.4,0,,,71.2
571,拳己,2019-08-31 21:00,21.7,303.6,.9,0,,,78.9
571,拳己,2019-08-31 22:00,20.3,0,0,0,,,82.2
571,拳己,2019-08-31 23:00,19.9,0,0,0,,,85.5
571,拳己,2019-09-01 00:00,19.9,292.8,.7,0,,,86.9
571,拳己,2019-09-01 01:00,19.1,283.8,.5,0,,,88.2
571,拳己,2019-09-01 02:00,19.6,265.4,.8,0,,,89.1
571,拳己,2019-09-01 03:00,19.3,279.8,.5,0,,,89.2
571,拳己,2019-09-01 04:00,19.2,276.7,.8,0,,,92.8
571,拳己,2019-09-01 05:00,18.8,0,.4,0,,,94.3
571,拳己,2019-09-01 06:00,18.6,0,.4,0,,,94.9
571,拳己,2019-09-01 07:00,19.4,0,.3,0,,,94.6
571,拳己,2019-09-01 08:00,21.8,180.4,.5,0,,,84.5
571,拳己,2019-09-01 09:00,23.3,189,.7,0,,,74.3
571,拳己,2019-09-01 10:00,24.8,162.6,1.9,0,,,67.8
571,拳己,2019-09-01 11:00,26.1,178.2,1.5,0,,,56.1
571,拳己,2019-09-01 12:00,26.3,187.7,1.6,0,,,54.7
571,拳己,2019-09-01 13:00,26.4,188.8,1.1,0,,,50.5
571,拳己,2019-09-01 14:00,26.5,207.9,.9,0,,,51.2
571,拳己,2019-09-01 15:00,26.9,211.6,1.6,0,,,49.1
571,拳己,2019-09-01 16:00,28,151.1,1.2,0,,,47
571,拳己,2019-09-01 17:00,26.8,290.5,1,0,,,47.3
571,拳己,2019-09-01 18:00,25.8,232.5,1.2,0,,,61.8
571,拳己,2019-09-01 19:00,24.5,339.6,.6,0,,,67.6
571,拳己,2019-09-01 20:00,23.7,0,.2,0,,,71.9
571,拳己,2019-09-01 21:00,23.6,348.7,.9,0,,,72
571,拳己,2019-09-01 22:00,22,0,.2,0,,,80.6
571,拳己,2019-09-01 23:00,21.4,0,.1,0,,,83.7
571,拳己,2019-09-02 00:00,21.1,0,0,0,,,84.9
571,拳己,2019-09-02 01:00,20.8,0,0,0,,,86.9
571,拳己,2019-09-02 02:00,20.5,0,.2,0,,,87.1
571,拳己,2019-09-02 03:00,20.6,0,.4,0,,,89
571,拳己,2019-09-02 04:00,20.2,0,.1,0,,,88.5
571,拳己,2019-09-02 05:00,19.7,0,.1,0,,,90.5
571,拳己,2019-09-02 06:00,19.6,0,.2,0,,,94.3
571,拳己,2019-09-02 07:00,19.9,0,0,0,,,95.4
571,拳己,2019-09-02 08:00,21.8,198.2,.9,0,,,88.5
571,拳己,2019-09-02 09:00,25.8,121.1,.8,0,,,63.8
571,拳己,2019-09-02 10:00,27,120.6,1.3,0,,,54.4
571,拳己,2019-09-02 11:00,27.9,102.8,1.3,0,,,45.4
571,拳己,2019-09-02 12:00,29,84.3,1.1,0,,,40
571,拳己,2019-09-02 13:00,29.4,6.4,1,0,,,39.5
571,拳己,2019-09-02 14:00,29.7,72.4,1.5,0,,,38.9
571,拳己,2019-09-02 15:00,28.2,287.6,1.1,0,,,44.6
571,拳己,2019-09-02 16:00,26.8,317.6,1.5,0,,,51.7
571,拳己,2019-09-02 17:00,26.4,287.7,1.2,0,,,58.8
571,拳己,2019-09-02 18:00,25.9,355.2,1.1,0,,,61.5
571,拳己,2019-09-02 19:00,25,293.2,.7,0,,,67
571,拳己,2019-09-02 20:00,24.5,336,.5,0,,,69.5
571,拳己,2019-09-02 21:00,24.5,359.6,1,0,,,71.1
571,拳己,2019-09-02 22:00,23,0,0,0,,,77.7
571,拳己,2019-09-02 23:00,22.8,147.7,1.3,0,,,76.7
571,拳己,2019-09-03 00:00,22.5,138.5,1.5,0,,,77
571,拳己,2019-09-03 01:00,22.4,121.5,.8,0,,,73.3
571,拳己,2019-09-03 02:00,22.3,133.8,1.4,0,,,72.9
571,拳己,2019-09-03 03:00,21.8,182.3,.8,0,,,76.4
571,拳己,2019-09-03 04:00,21.6,153.9,.5,0,,,78.6
571,拳己,2019-09-03 05:00,22,0,.4,0,,,77.6
571,拳己,2019-09-03 06:00,21.4,0,.1,0,,,81.6
571,拳己,2019-09-03 07:00,21.7,0,.3,0,,,81.1
571,拳己,2019-09-03 08:00,22.9,87.5,.6,0,,,75.3
571,拳己,2019-09-03 09:00,24,59.7,.7,0,,,71.1
571,拳己,2019-09-03 10:00,24.4,84.5,1.1,0,,,70
571,拳己,2019-09-03 11:00,24.6,92.2,1.6,0,,,67.2
571,拳己,2019-09-03 12:00,26.1,64.8,1.9,0,,,62.6
571,拳己,2019-09-03 13:00,26.8,124,2.2,0,,,61.9
571,拳己,2019-09-03 14:00,26.5,113.5,1.6,0,,,64.1
571,拳己,2019-09-03 15:00,27.4,130.3,1.6,0,,,62.6
571,拳己,2019-09-03 16:00,25.9,129.1,1.9,0,,,67.1
571,拳己,2019-09-03 17:00,25.6,123.3,1.7,0,,,68.7
571,拳己,2019-09-03 18:00,25,124.4,1.2,0,,,70.9
571,拳己,2019-09-03 19:00,24.3,96.5,1.3,0,,,71.3
571,拳己,2019-09-03 20:00,23.7,62.5,.8,0,,,73.6
571,拳己,2019-09-03 21:00,23.4,85.3,1.1,0,,,75.1
571,拳己,2019-09-03 22:00,23.1,75.1,1,0,,,76.8
571,拳己,2019-09-03 23:00,23.1,76,1.1,0,,,77
571,拳己,2019-09-04 00:00,23.3,78.8,1.5,0,,,75.8
571,拳己,2019-09-04 01:00,23.4,85.1,1.3,0,,,75.1
571,拳己,2019-09-04 02:00,23.4,82.8,1.7,0,,,74.5
571,拳己,2019-09-04 03:00,23.4,81.4,1.5,0,,,73.4
571,拳己,2019-09-04 04:00,23.4,92.5,1,0,,,73.1
571,拳己,2019-09-04 05:00,23.6,104.1,2.4,0,,,72.9
571,拳己,2019-09-04 06:00,22.3,82.5,2.2,0,,,81.5
571,拳己,2019-09-04 07:00,22.6,83.4,2.2,0,,,82
571,拳己,2019-09-04 08:00,22.8,93.7,2.1,0,,,81.6
571,拳己,2019-09-04 09:00,22.6,78.9,1,2,,,87.5
571,拳己,2019-09-04 10:00,22.3,90,1,2.5,,,89.1
571,拳己,2019-09-04 11:00,23.6,116.9,1.9,0,,,86.8
571,拳己,2019-09-04 12:00,25,126.6,1.8,.5,,,82.3
571,拳己,2019-09-04 13:00,27,153.1,3.3,0,,,73.7
571,拳己,2019-09-04 14:00,27.3,147.3,2.4,0,,,71.6
571,拳己,2019-09-04 15:00,22.6,142,3.8,28.5,,,91.8
571,拳己,2019-09-04 16:00,23.8,106.7,1.3,1,,,97
571,拳己,2019-09-04 17:00,22.7,118.2,2.2,4,,,93
571,拳己,2019-09-04 18:00,22.3,62.4,1.2,7,,,96.7
571,拳己,2019-09-04 19:00,22.2,0,.4,8.5,,,97.7
571,拳己,2019-09-04 20:00,22.4,0,.2,0,,,98.5
571,拳己,2019-09-04 21:00,22.3,161.9,.6,0,,,98.9
571,拳己,2019-09-04 22:00,22.2,214.6,.7,0,,,99.2
571,拳己,2019-09-04 23:00,21.9,121.7,1.1,0,,,99.1
571,拳己,2019-09-05 00:00,22.2,89.5,1.4,0,,,99
571,拳己,2019-09-05 01:00,22.4,90.9,1.5,0,,,98.7
571,拳己,2019-09-05 02:00,22.8,96.2,.5,0,,,97.1
571,拳己,2019-09-05 03:00,23,93.2,1.2,0,,,95.2
571,拳己,2019-09-05 04:00,23.1,112.1,.9,0,,,91.3
571,拳己,2019-09-05 05:00,23,99.2,1,0,,,91.3
571,拳己,2019-09-05 06:00,23.2,92.3,1.3,.5,,,91.3
571,拳己,2019-09-05 07:00,23.2,0,.2,0,,,92.4
571,拳己,2019-09-05 08:00,23.9,79.1,.8,0,,,95
571,拳己,2019-09-05 09:00,25.6,123.6,1.5,0,,,83.4
571,拳己,2019-09-05 10:00,26.5,134.7,2.3,0,,,78
571,拳己,2019-09-05 11:00,27.4,140.1,2.4,0,,,74.5
571,拳己,2019-09-05 12:00,27.4,161,2.4,0,,,73.3
571,拳己,2019-09-05 13:00,25.2,0,.3,1,,,86.4
571,拳己,2019-09-05 14:00,23.2,26.4,1.2,15.5,,,94.4
571,拳己,2019-09-05 15:00,22.9,47.4,2.1,5.5,,,97.5
571,拳己,2019-09-05 16:00,22.9,270.8,.6,3,,,98.5
571,拳己,2019-09-05 17:00,23.2,108.3,1.8,3,,,99.1
571,拳己,2019-09-05 18:00,22.8,109.6,2.1,.5,,,98.7
571,拳己,2019-09-05 19:00,22.6,144.5,.5,0,,,97.2
571,拳己,2019-09-05 20:00,22.3,0,.4,0,,,98.5
571,拳己,2019-09-05 21:00,22.5,139,1.2,0,,,98.5
571,拳己,2019-09-05 22:00,22.4,0,.3,0,,,97.7
571,拳己,2019-09-05 23:00,22.5,96.3,.9,0,,,97.2
571,拳己,2019-09-06 00:00,22.4,0,.4,0,,,96.9
571,拳己,2019-09-06 01:00,22.3,75.3,.7,0,,,97.7
571,拳己,2019-09-06 02:00,22.2,0,.1,0,,,97.8
571,拳己,2019-09-06 03:00,22.2,0,.2,0,,,98.6
571,拳己,2019-09-06 04:00,22.2,0,.4,0,,,99.3
571,拳己,2019-09-06 05:00,22.6,62,.9,0,,,97.7
571,拳己,2019-09-06 06:00,22.7,33.5,.5,0,,,95.4
571,拳己,2019-09-06 07:00,23,47.3,.6,0,,,95.9
